lat,long,X,Y,log_price,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built
47.6217,-122.198,560261.474714752,5274566.708238329,13.610943392223,1370.0,9.067854723679428,3.0,1.5,1.0,0.0,0.0,3.0,7.0,1370.0,1955.0
47.6205,-122.096,567927.1527570295,5274517.6373561965,13.774428112863044,3060.0,10.819838282610355,4.0,3.0,1.0,0.0,2.0,4.0,8.0,2460.0,1957.0
47.5677,-122.314,551598.451379596,5268481.684298017,12.706847933442663,1300.0,6.865891074883439,3.0,1.75,2.0,0.0,0.0,3.0,7.0,840.0,2011.0
47.3375,-122.123,566253.2084880439,5243043.251416052,12.254862809699606,1200.0,10.681917533624532,4.0,1.0,1.0,0.0,0.0,3.0,5.0,1200.0,1968.0
47.3119,-122.015,574447.9994877836,5240295.785014546,12.388394202324127,1460.0,9.510741216835738,3.0,1.5,1.0,0.0,0.0,4.0,6.0,1460.0,1977.0
47.5551,-122.396,545441.6226800098,5267030.112523251,12.89921982609012,960.0,8.732465848349879,2.0,1.75,1.0,0.0,0.0,4.0,7.0,960.0,1946.0
47.6176,-122.044,571838.4078198244,5274242.193160193,13.09190416991962,1570.0,8.826294231241318,3.0,2.25,1.0,0.0,0.0,3.0,8.0,1180.0,1988.0
47.7176,-122.033,572526.3180761584,5285366.233129956,12.971540487669746,1350.0,8.295049140435111,2.0,1.75,1.0,0.0,0.0,3.0,8.0,1350.0,2004.0
47.6948,-122.286,553574.4404678572,5282626.3022021465,13.8878312195439,3280.0,9.240190393945069,3.0,2.5,1.0,0.0,0.0,3.0,10.0,1680.0,1970.0
47.6797,-122.385,546159.4013169395,5280884.382407265,13.794286921512647,2690.0,8.305978210967302,3.0,2.5,3.0,0.0,0.0,3.0,10.0,2690.0,2014.0
47.7235,-121.958,578142.5404087317,5286094.919782265,13.024199128617097,2260.0,8.748463629942055,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2260.0,2001.0
47.3736,-122.045,572096.5063862237,5247124.398632505,12.892950213076524,2570.0,8.969541885423252,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2570.0,1992.0
47.6437,-122.356,548369.2582232978,5276901.0746224485,14.169682371684887,4960.0,8.699681400989514,4.0,4.25,2.5,0.0,0.0,3.0,11.0,3680.0,1909.0
47.5443,-121.994,575701.2147968312,5266143.434175305,14.077874822431763,4270.0,8.700014623251842,4.0,4.0,2.0,0.0,3.0,3.0,10.0,3180.0,2004.0
47.4025,-122.463,540518.0798962074,5250033.8291772,13.208541073645382,2930.0,9.55094690773585,2.0,2.0,1.0,0.0,2.0,4.0,8.0,1680.0,1980.0
47.486,-121.726,595974.1389564879,5259960.4023989765,12.691580461311874,2450.0,10.812934921928274,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1770.0,1978.0
47.4369,-122.111,567033.5956152618,5254100.12855683,13.028052697933088,3360.0,8.94715577112479,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3360.0,2001.0
47.5078,-122.337,549925.3121155981,5261809.593639959,12.254862809699606,1040.0,8.431853144249223,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1040.0,1954.0
47.4559,-122.344,549446.8761988034,5256037.2056864025,13.028052697933088,2450.0,9.952325334619427,4.0,2.25,1.0,0.0,2.0,4.0,8.0,1650.0,1954.0
47.444,-122.187,561294.7257422645,5254826.485087955,13.579788224443204,3120.0,11.96956519375783,4.0,3.0,2.0,0.0,0.0,4.0,8.0,3120.0,1977.0
47.3375,-122.048,571919.0641597857,5243109.757698966,12.468436909997664,1270.0,9.883437894730424,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1270.0,1977.0
47.4795,-122.126,565849.3391523192,5258821.628416255,13.132313708257495,2420.0,8.518592212329946,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2420.0,2013.0
47.5304,-122.374,547118.9038361551,5264298.154720789,13.180632285528304,2120.0,8.946505025998682,2.0,1.75,1.0,0.0,0.0,5.0,6.0,1130.0,1948.0
47.2576,-122.099,568168.9052590468,5234184.565758166,12.685407602204794,2230.0,10.821676481693364,4.0,2.75,1.0,0.0,2.0,4.0,7.0,1330.0,1977.0
47.5336,-121.76,593328.4197756012,5265208.957712404,12.77280590123446,1410.0,9.55470991405776,3.0,2.25,1.0,0.0,2.0,3.0,7.0,1170.0,1987.0
47.5755,-122.216,558960.8648121475,5269418.344933366,13.493926933836812,1550.0,9.414341877762029,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1550.0,1964.0
47.7726,-122.081,568853.7071662941,5291435.067643449,13.217582643985264,2650.0,10.90377010713103,5.0,2.5,2.0,0.0,0.0,3.0,9.0,2650.0,1984.0
47.574,-122.138,564828.6833060086,5269313.841830606,12.86099861326992,1420.0,9.303921785597714,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1200.0,1954.0
47.3564,-122.04,572497.536128645,5245217.566208067,12.556729517143344,1580.0,8.858652969548489,3.0,2.25,1.0,0.0,0.0,4.0,7.0,1180.0,1989.0
47.6561,-122.274,554515.1425723137,5278333.602590697,14.369395671190713,3300.0,8.422003004412488,4.0,3.75,1.5,0.0,4.0,3.0,10.0,2600.0,1926.0
47.664,-121.878,584237.6789564827,5279566.051364633,14.28551418721001,6530.0,13.677627998442286,4.0,5.5,2.0,0.0,2.0,3.0,11.0,6530.0,2008.0
47.4545,-122.208,559699.5921795168,5255977.05870598,12.542544882151386,1900.0,8.962007209588313,3.0,2.25,1.0,0.0,0.0,4.0,8.0,1390.0,1977.0
47.3689,-122.058,571121.4141132967,5246590.121220961,13.049792684569493,3060.0,8.699681400989514,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3060.0,2012.0
47.6973,-122.36,548019.6345732313,5282855.626601278,12.944432168911668,790.0,8.665785595466064,2.0,1.0,1.0,0.0,0.0,3.0,6.0,790.0,1943.0
47.674,-122.377,546764.9397140847,5280255.686961002,13.244581010128575,1520.0,7.108244139731541,3.0,2.25,3.0,0.0,0.0,3.0,8.0,1520.0,2013.0
47.6302,-122.069,569942.9927677818,5275619.669128066,13.567049198665774,2206.0,11.314864694023482,3.0,2.25,1.0,0.0,2.0,3.0,6.0,866.0,1983.0
47.7307,-122.302,552337.9382947007,5286605.268786876,12.850423411901156,1430.0,8.964439833539357,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1110.0,1944.0
47.6227,-122.323,550868.1731005253,5274588.291475444,13.59136650631648,2890.0,7.771067086065406,6.0,3.0,2.5,0.0,0.0,3.0,7.0,2290.0,1906.0
47.2477,-121.937,580440.580064673,5233238.673057849,12.706847933442663,2300.0,10.471298241784776,3.0,2.25,2.0,0.0,0.0,3.0,8.0,2300.0,1977.0
47.3184,-122.22,558946.602381809,5240842.706416156,12.206072645530174,1230.0,8.912069097970134,3.0,2.25,1.5,0.0,0.0,5.0,7.0,1230.0,1913.0
47.4846,-122.035,572698.4167339628,5259469.516270114,13.038764353528014,2340.0,10.855859458981232,3.0,1.75,1.5,0.0,0.0,3.0,8.0,1510.0,1978.0
47.6366,-122.229,557915.7148955433,5276199.039072058,13.458835614025542,1300.0,9.39274525863144,2.0,1.0,1.0,0.0,0.0,4.0,8.0,1300.0,1959.0
47.6462,-122.403,544837.0762474875,5277150.669026661,13.423948355025102,1730.0,8.82246957226897,3.0,2.0,2.5,0.0,0.0,4.0,7.0,1730.0,1942.0
47.5104,-122.254,556172.5858399768,5262155.215322112,12.91410843858387,1580.0,9.04499391938819,4.0,1.0,1.5,0.0,2.0,4.0,7.0,1580.0,1928.0
47.5923,-122.301,552551.6365379029,5271224.376205682,13.017002861746503,4050.0,8.780326390946605,9.0,7.5,2.0,0.0,0.0,3.0,7.0,4050.0,1996.0
47.6608,-122.19,560817.1847763245,5278918.445482505,13.560618308335483,2070.0,9.044757931186505,4.0,2.5,1.0,0.0,0.0,4.0,8.0,1250.0,1976.0
47.5373,-121.87,585043.4004536733,5265493.828263003,13.2057849855434,2550.0,8.671800909642677,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2550.0,1998.0
47.7067,-122.354,548461.1041790218,5283904.073628916,12.70381302974751,940.0,8.94910546953925,2.0,1.0,1.0,0.0,0.0,4.0,6.0,940.0,1916.0
47.3334,-122.289,553716.9079486629,5242459.807043712,12.271626276269613,1580.0,9.052750451401412,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1580.0,1990.0
47.5715,-122.128,565583.8725657827,5269044.401839803,13.37700559577791,2250.0,9.27771860730613,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2250.0,1996.0
47.7188,-122.177,561724.7798417525,5285374.775386716,12.983101310070822,1610.0,8.841014310483892,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1260.0,1988.0
47.5049,-122.189,561073.3330896603,5261593.012493803,12.779873068457553,1460.0,8.882391706295847,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1460.0,1990.0
47.7499,-122.338,549620.3237818478,5288715.450605358,12.594561129431222,1160.0,9.09952053687094,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1160.0,1968.0
47.5329,-121.89,583545.213376432,5264983.125917691,12.736700896592344,670.0,10.065733944899032,3.0,1.0,1.0,0.0,0.0,4.0,6.0,670.0,1968.0
47.31100000000001,-122.21,559710.6599568332,5240027.944119639,12.429216196844385,1640.0,8.394121193826242,3.0,2.25,2.0,0.0,0.0,4.0,7.0,1640.0,1918.0
47.5404,-122.073,569761.7085923842,5265636.012590557,13.698976741708323,4420.0,8.657129031713755,4.0,4.25,2.0,0.0,0.0,3.0,10.0,3410.0,2006.0
47.6409,-122.241,557009.6297235255,5276668.03888627,15.107741461798254,4830.0,10.01045677353337,4.0,3.25,2.0,1.0,4.0,4.0,11.0,4830.0,1990.0
47.6233,-122.319,551168.1368155972,5274657.605422339,12.959844447906551,970.0,7.996653875462607,2.0,1.0,1.0,0.0,0.0,3.0,7.0,970.0,1910.0
47.6179,-122.005,574768.6004536139,5274312.3939800225,14.141210697603576,4860.0,12.108018705054786,4.0,3.25,2.5,0.0,0.0,3.0,9.0,4860.0,1993.0
47.7646,-122.065,570063.2001198864,5290560.310932118,13.458835614025542,3100.0,10.506792079094383,4.0,2.5,2.0,0.0,0.0,3.0,10.0,3100.0,1994.0
47.7183,-122.258,555650.3674358781,5285257.818691468,14.187074114396758,3970.0,10.123466100507182,3.0,4.5,2.0,0.0,2.0,3.0,10.0,3260.0,1977.0
47.3939,-122.177,562107.546232222,5249266.621644844,12.736700896592344,2530.0,10.1145990076265,4.0,2.25,2.0,0.0,0.0,3.0,7.0,2530.0,1974.0
47.7077,-122.12,566013.7523410462,5284188.139832729,13.652991628466498,4200.0,8.594339400592892,5.0,3.5,2.0,0.0,0.0,3.0,9.0,3140.0,2012.0
47.4384,-122.352,548860.0716598581,5254087.296280932,13.737549016494562,4050.0,9.510148624225804,5.0,3.5,1.0,0.0,2.0,4.0,9.0,2230.0,1988.0
47.7348,-121.966,577525.830993373,5287342.746362981,12.905450375840756,2780.0,8.294799358992574,3.0,3.25,2.0,0.0,0.0,3.0,8.0,2780.0,2009.0
47.3794,-122.317,551556.6543453208,5247552.986972956,12.52888051995733,1370.0,8.410943391573527,2.0,1.75,1.0,0.0,0.0,4.0,8.0,1370.0,1975.0
47.6334,-122.371,547251.9354029082,5275747.102116482,12.873902018105827,860.0,7.496097345175956,2.0,1.0,1.0,0.0,0.0,3.0,7.0,860.0,1909.0
47.7037,-122.32,551014.6049143225,5283592.4882848915,12.429216196844385,800.0,8.560444233410552,2.0,1.0,1.0,0.0,0.0,3.0,6.0,800.0,1943.0
47.5503,-122.137,564933.1711793044,5266680.749211942,13.933293593620656,5330.0,9.80460600297601,6.0,4.0,2.0,0.0,0.0,3.0,11.0,3950.0,2000.0
47.774,-122.134,564881.106834091,5291544.858148182,13.112313041550829,2070.0,9.917439766154132,4.0,2.25,2.0,0.0,0.0,4.0,7.0,2070.0,1968.0
47.3622,-122.074,569922.269635806,5245831.045373739,12.517227074167096,2160.0,8.98281222234415,3.0,2.25,2.0,0.0,0.0,3.0,8.0,2160.0,1991.0
47.3828,-122.026,573518.0854242283,5248164.58479553,12.84792653170257,2320.0,9.21830854162536,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2320.0,1994.0
47.7187,-122.219,558574.9218877866,5285331.037878598,13.038981768465275,1730.0,9.046762057999365,3.0,2.5,1.0,0.0,0.0,3.0,7.0,1210.0,1969.0
47.3258,-122.165,563094.2593365883,5241708.1475103805,12.611537753638338,2303.0,8.249836485425702,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2303.0,2006.0
47.496,-122.349,549032.6763536744,5260490.553584204,11.92569714826083,840.0,8.410943391573527,3.0,1.0,1.0,0.0,0.0,3.0,6.0,840.0,1921.0
47.5894,-121.98,576688.8370256596,5271169.405280785,13.500799813124576,2750.0,9.244935016740682,4.0,2.5,2.0,0.0,0.0,3.0,10.0,2750.0,1998.0
47.5518,-121.998,575389.462186318,5266973.059072368,12.829272034526369,1690.0,7.389563953677635,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1150.0,2014.0
47.6506,-122.405,544683.115714072,5277638.523539867,13.607255619143816,2380.0,8.719807451477955,4.0,2.0,1.0,0.0,2.0,4.0,8.0,1310.0,1949.0
47.5773,-122.226,558206.8220702503,5269610.842835372,13.9108207377686,2830.0,9.800956363888462,5.0,2.75,1.0,0.0,0.0,5.0,7.0,1630.0,1958.0
47.6409,-122.401,544991.8344865898,5276562.794307734,13.267329147654516,1660.0,8.699681400989514,3.0,1.5,1.5,0.0,0.0,3.0,7.0,1660.0,1937.0
47.5709,-122.406,544675.8445507655,5268780.269959336,13.39239051461739,2540.0,8.938662873666118,4.0,1.75,1.0,0.0,3.0,3.0,8.0,1320.0,1948.0
47.739,-122.249,556303.0534310283,5287564.916866026,12.751299696013495,2020.0,9.806480934593978,4.0,1.0,1.0,0.0,0.0,4.0,7.0,2020.0,1955.0
47.7448,-122.3,552473.7332964869,5288173.696205269,12.788288265382835,1140.0,9.028938392241612,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1140.0,1948.0
47.383,-122.305,552458.9064079473,5247961.082165451,12.706847933442663,1990.0,9.209940291954844,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1990.0,1996.0
47.679,-122.375,546910.585466728,5280812.590545004,13.547631112808672,2030.0,7.706612913964197,4.0,2.25,2.0,0.0,0.0,3.0,9.0,1610.0,2015.0
47.3117,-122.321,551320.2902969961,5240026.67708972,12.527793760205377,1380.0,9.036106025364846,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1380.0,1967.0
47.4519,-122.13,565582.2937481754,5255750.939207304,12.793720411897448,2450.0,9.151969458649852,5.0,2.25,2.0,0.0,0.0,3.0,8.0,2450.0,1973.0
47.3414,-122.117,566701.5649442007,5243481.785700381,12.89395599641502,2500.0,10.470107326624314,3.0,2.75,1.0,0.0,0.0,3.0,7.0,1580.0,2000.0
47.7203,-122.194,560448.0571282823,5285528.073820656,13.023647404465173,1660.0,9.619199713152362,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1260.0,1983.0
47.3019,-122.216,559267.3349374979,5239012.068288382,11.765627818525983,880.0,8.854379458771108,3.0,1.0,1.0,0.0,0.0,3.0,5.0,880.0,1950.0
47.3662,-122.175,562291.0946906004,5246189.839695132,12.765688433465597,2380.0,8.720134035412928,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2380.0,1997.0
47.4166,-122.183,561628.2766197489,5251784.578565711,12.777052192115912,2160.0,9.668903811079362,3.0,2.5,2.0,0.0,0.0,3.0,8.0,2160.0,1999.0
47.7382,-121.98,576471.1898030982,5287706.694053475,12.736700896592344,1210.0,9.173261363734762,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1210.0,1987.0
47.7321,-122.34,549487.2807288062,5286735.876354523,12.676076274775909,1340.0,8.551787836180736,3.0,1.0,1.0,0.0,0.0,3.0,7.0,940.0,1987.0
47.7434,-122.263,555248.8122928664,5288043.845290603,14.28551418721001,3370.0,10.046114950785883,3.0,2.25,1.0,1.0,4.0,3.0,10.0,1920.0,1980.0
47.7027,-122.346,549064.9928984498,5283464.552308553,12.301382825334498,890.0,8.477412321404392,2.0,1.0,1.0,0.0,0.0,4.0,7.0,890.0,1928.0
47.4984,-122.23,557992.9532207057,5260839.221954505,12.736700896592344,2060.0,9.036106025364846,4.0,2.25,1.0,0.0,0.0,3.0,7.0,1300.0,1960.0
47.588,-122.168,562555.7983888808,5270845.133464724,13.771558670435091,2860.0,9.35409433562088,4.0,2.25,1.0,0.0,0.0,4.0,8.0,1430.0,1966.0
47.4718,-122.342,549582.6745926484,5257805.522544359,12.425208175446844,1110.0,9.03884005381381,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1110.0,1952.0
47.7292,-122.212,559088.0421391665,5286503.321155739,12.971540487669746,2160.0,8.783855896643942,3.0,2.25,2.0,0.0,0.0,4.0,7.0,1580.0,1987.0
47.5935,-122.172,562248.5286491826,5271453.1693115225,13.687677186454389,3070.0,9.018089684104345,4.0,2.5,1.0,0.0,0.0,5.0,8.0,2100.0,1958.0
47.7146,-122.279,554079.1934670086,5284831.724732776,13.604789526648622,3470.0,8.908829791587868,4.0,3.5,2.0,0.0,3.0,3.0,8.0,2520.0,1979.0
47.6366,-122.401,544995.5263397091,5276084.899756677,13.579788224443204,1790.0,8.718990524710849,3.0,1.75,1.0,0.0,2.0,3.0,8.0,1350.0,1940.0
47.3652,-122.09,568710.2219516605,5246150.201026351,12.345830240069793,1670.0,8.556606193773073,4.0,2.0,1.0,0.0,0.0,4.0,7.0,1030.0,1977.0
47.3594,-122.04,572493.4266040239,5245550.962469692,12.896716695872,2800.0,8.452761331256848,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2800.0,2005.0
47.5395,-122.242,557044.6028249944,5265398.011491652,13.764217263576723,3330.0,9.622052592844812,3.0,3.25,2.5,0.0,0.0,3.0,9.0,3330.0,1988.0
47.7129,-122.304,552205.754812031,5284625.632659318,13.05515462771088,2260.0,9.049349685884057,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1130.0,1948.0
47.6199,-122.141,564546.5852034775,5274412.523691804,13.226723392728571,2810.0,9.48379673716398,5.0,2.75,1.0,0.0,0.0,3.0,8.0,1440.0,1964.0
47.7089,-122.23,557760.7569164522,5284233.610401195,12.976412321920025,1840.0,8.902591637374087,3.0,1.75,1.0,0.0,0.0,3.0,8.0,1310.0,1976.0
47.3081,-122.384,546561.7908671107,5239587.046180287,12.474189562487116,2460.0,8.962007209588313,4.0,2.5,1.0,0.0,0.0,3.0,8.0,1500.0,1977.0
47.4908,-122.223,558528.6038127822,5259999.842559488,12.072541252905651,1410.0,8.853808274977197,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1410.0,1968.0
47.5763,-122.222,558508.74493866,5269502.713752763,13.122363377404328,1540.0,9.287394001418471,3.0,1.75,1.0,0.0,0.0,5.0,6.0,770.0,1947.0
47.6844,-122.289,553359.9463397217,5281468.386079224,12.896716695872,790.0,8.294299608857235,2.0,1.0,1.0,0.0,0.0,3.0,6.0,790.0,1948.0
47.6705,-122.277,554274.9455866986,5279931.89131664,13.549589977294008,2230.0,8.843759381917984,2.0,1.75,1.0,0.0,0.0,4.0,8.0,1530.0,1947.0
47.4401,-122.279,554362.5955629767,5254324.661091424,12.283033686666302,1260.0,8.325063693631197,3.0,2.0,1.0,0.0,0.0,3.0,6.0,1260.0,1998.0
47.4501,-122.122,566187.6038474587,5255557.675454816,13.071070083016778,3080.0,8.79497643168877,5.0,2.75,2.0,0.0,0.0,3.0,9.0,3080.0,2002.0
47.494,-122.165,562893.6878482667,5260400.783043401,12.57418196709457,1090.0,8.897819009510757,3.0,1.0,1.0,0.0,0.0,5.0,6.0,1090.0,1981.0
47.6587,-122.022,573433.9619429548,5278830.54925471,14.074021253115776,3790.0,11.409452056493953,4.0,3.5,2.0,0.0,0.0,3.0,11.0,3790.0,1998.0
47.3385,-122.282,554240.5411562553,5243031.43102568,12.196022309676671,2080.0,8.881975184248867,4.0,1.75,1.0,0.0,0.0,4.0,7.0,1050.0,1966.0
47.6825,-122.036,572349.865265852,5281462.464580325,13.049792684569493,1440.0,8.406038142050075,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1440.0,2003.0
47.6746,-122.315,551418.3055605424,5280361.6466637,13.392543174719968,1220.0,8.333510708982942,1.0,1.0,1.0,0.0,0.0,3.0,7.0,1220.0,1922.0
47.5465,-122.384,546352.0158755188,5266081.431309328,12.84779494409793,870.0,8.922791623969637,2.0,1.0,1.0,0.0,0.0,3.0,7.0,870.0,1947.0
47.7573,-122.22,558456.697637928,5289620.277488433,12.911642346088676,1550.0,9.259225769705994,5.0,1.75,1.0,0.0,0.0,3.0,7.0,1100.0,1961.0
47.4396,-122.353,548783.561315109,5254220.029836284,14.085155942929903,2680.0,9.410501846898468,4.0,2.5,1.0,1.0,4.0,3.0,9.0,1590.0,1956.0
47.7004,-122.368,547416.5804883266,5283195.230558524,13.284482226880764,1910.0,9.0079793598445,3.0,1.0,1.0,0.0,0.0,4.0,8.0,1270.0,1951.0
47.4933,-122.367,547679.3829850602,5260179.288142485,13.34550692871854,2168.0,9.442800389927742,3.0,2.0,2.0,0.0,1.0,4.0,7.0,2168.0,1950.0
47.6321,-122.393,545600.3811320022,5275589.451252015,14.585618779660347,3080.0,8.778941881841513,3.0,3.5,2.0,0.0,3.0,3.0,11.0,2530.0,1996.0
47.6088,-122.193,560652.0837025957,5273136.933239865,13.418013619505286,1220.0,9.056489647157925,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1220.0,1954.0
47.6643,-122.203,559837.1123754602,5279297.310969501,13.396200043034057,980.0,8.700014623251842,3.0,1.75,1.0,0.0,0.0,4.0,6.0,980.0,1942.0
47.7112,-121.315,626391.6334830645,5285577.163419397,11.918390573078392,490.0,10.55843949396453,3.0,0.75,1.5,0.0,0.0,4.0,5.0,490.0,1959.0
47.3593,-122.289,553690.6373025756,5245338.1371221915,12.409013489526863,1350.0,8.821142236331891,3.0,2.25,1.0,0.0,0.0,3.0,7.0,930.0,1981.0
47.3841,-122.042,572308.6275928057,5248294.071933141,12.66032791780777,1790.0,8.77230041793584,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1790.0,2004.0
47.7109,-122.017,573735.7810552454,5284636.712777924,13.534473028231162,2170.0,8.758098072309089,2.0,2.5,1.0,0.0,2.0,3.0,8.0,2170.0,2009.0
47.6102,-122.314,551556.6954456824,5273205.012767377,13.444446876573442,1770.0,7.496097345175956,3.0,2.0,3.0,0.0,0.0,3.0,8.0,1770.0,1999.0
47.5045,-122.24,557233.1714022222,5261509.733075023,12.74694239064454,1760.0,8.733110697638708,4.0,1.75,1.0,0.0,2.0,4.0,7.0,1180.0,1950.0
47.4927,-122.248,556643.4103563204,5260192.475408526,12.307486884872146,1580.0,8.803273982501045,3.0,2.0,1.0,0.0,0.0,3.0,6.0,790.0,1944.0
47.6217,-122.034,572584.1738012957,5274707.165671021,13.266463721378086,2280.0,9.294681520409934,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2280.0,1984.0
47.3305,-122.351,549035.4342734622,5242096.643657985,12.388394202324127,2460.0,9.680406499268877,5.0,1.75,1.0,0.0,0.0,3.0,7.0,1230.0,1957.0
47.5725,-122.383,546404.2980594559,5268971.583146481,12.92391243868049,1420.0,8.229777750081887,3.0,2.25,2.0,0.0,0.0,3.0,7.0,1420.0,1987.0
47.501000000000005,-122.463,540442.4930865841,5260980.603663198,12.94084150078094,1820.0,10.875969564060023,3.0,2.75,2.0,0.0,0.0,3.0,8.0,1820.0,1991.0
47.3666,-122.288,553758.7343630989,5246150.096058883,12.641096555879882,2240.0,9.13140538388804,4.0,2.0,1.0,0.0,0.0,3.0,7.0,1120.0,1968.0
47.3326,-122.201,560366.2932534382,5242435.324592561,12.991115090794375,3050.0,9.27706400401909,3.0,2.25,2.0,0.0,0.0,4.0,9.0,3050.0,1988.0
47.3202,-122.383,546626.7331063893,5240932.341020473,12.936033799212836,2520.0,8.987321812850125,4.0,2.25,1.0,0.0,2.0,3.0,8.0,1680.0,1970.0
47.5598,-122.27,554916.2139466144,5267633.890820262,13.180632285528304,2240.0,8.627123250788433,4.0,3.0,2.0,0.0,0.0,5.0,7.0,1830.0,1949.0
47.4391,-122.161,563260.8131598906,5254302.746275272,12.759957758756611,2720.0,8.948715833843691,4.0,2.5,1.0,0.0,0.0,4.0,8.0,2120.0,1987.0
47.5525,-122.273,554698.1288170209,5266820.477176278,13.070964814318328,1850.0,7.853993087224244,3.0,2.25,2.0,0.0,0.0,3.0,9.0,1850.0,2013.0
47.5556,-122.294,553115.0021909507,5267150.41979246,13.015891132893811,2280.0,8.570923513837204,6.0,4.0,1.0,0.0,0.0,3.0,7.0,1270.0,1998.0
47.5328,-122.379,546740.4234807828,5264561.86043544,12.429216196844385,1440.0,8.909910726701899,4.0,1.0,1.0,0.0,0.0,3.0,6.0,1080.0,1918.0
47.2884,-122.365,548015.7773175574,5237409.277050353,12.323855681186558,1470.0,8.826000545482966,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1160.0,1984.0
47.6916,-122.203,559805.9052065853,5282331.394525535,13.693342923990066,2620.0,9.12238309321704,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2620.0,1996.0
47.31100000000001,-122.003,575356.2523937225,5240207.299136596,12.495003937382387,1690.0,9.243484970568485,3.0,2.5,2.0,0.0,0.0,4.0,7.0,1690.0,1989.0
47.7286,-122.168,562388.0698434885,5286471.154323924,13.017002861746503,1780.0,9.207335862955883,3.0,2.25,1.0,0.0,0.0,3.0,8.0,1450.0,1985.0
47.483,-122.026,573378.6557671598,5259300.158392659,13.102160670086809,2020.0,11.35993744232842,4.0,2.25,2.0,0.0,0.0,3.0,7.0,2020.0,1995.0
47.284,-122.202,560346.0352000103,5237033.557987157,12.498742259492994,1600.0,8.950532836290382,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1600.0,1999.0
47.28,-122.257,556191.1016624133,5236547.936646967,12.100712129872347,1330.0,9.680406499268877,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1330.0,1978.0
47.6864,-122.215,558911.300887915,5281744.278623595,14.808762330974558,5305.0,9.036225051729328,5.0,4.75,2.0,0.0,2.0,3.0,11.0,3745.0,2005.0
47.6824,-122.389,545856.8124274489,5281182.082815935,13.186276703147982,1550.0,8.46611040118692,4.0,1.0,1.5,0.0,0.0,3.0,7.0,1550.0,1919.0
47.6401,-122.303,552353.5376515107,5276535.40283153,13.658856747918897,1930.0,8.412054873292933,5.0,1.5,1.5,0.0,0.0,3.0,8.0,1930.0,1929.0
47.5622,-122.291,553334.0036924614,5267885.977514796,12.799399490807907,1810.0,8.006700845440367,5.0,3.0,2.0,0.0,0.0,3.0,7.0,1810.0,1998.0
47.5484,-122.172,562301.9966906565,5266440.914352503,13.151922179645874,1640.0,9.036106025364846,3.0,2.25,1.0,0.0,0.0,4.0,8.0,1640.0,1962.0
47.5552,-122.381,546570.0473907382,5267050.114313402,12.736700896592344,1150.0,6.55250788703459,3.0,2.0,2.0,0.0,0.0,3.0,7.0,800.0,2000.0
47.5405,-122.027,573223.2870514083,5265689.475213693,13.35315758764906,2390.0,7.59337419312129,3.0,2.5,2.0,0.0,0.0,3.0,8.0,2220.0,2008.0
47.4016,-122.18,561872.1378554245,5250119.9578999,12.429216196844385,1590.0,8.93075873555827,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1130.0,1984.0
47.6403,-122.372,547170.6025840673,5276513.346667111,13.180632285528304,840.0,8.131824785007195,2.0,1.0,1.0,0.0,2.0,4.0,7.0,840.0,1924.0
