lat,long,log_price,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built
47.5876,-122.391,13.253391639810733,1540.0,8.300528606199737,2.0,1.75,1.0,0.0,0.0,4.0,7.0,1190.0,1908.0
47.7217,-122.03,13.032438669876342,1440.0,9.208939391060554,2.0,2.0,1.0,0.0,0.0,3.0,8.0,1440.0,2006.0
47.3355,-122.331,12.535376392672774,2170.0,9.185330208972015,5.0,1.75,1.0,0.0,0.0,3.0,7.0,1100.0,1962.0
47.5664,-122.129,13.67170831455413,3130.0,8.47595444339964,5.0,3.5,2.0,0.0,0.0,3.0,9.0,2570.0,2014.0
47.6929,-122.287,13.074223002076394,1200.0,8.71948076085107,3.0,1.0,1.0,0.0,0.0,4.0,7.0,950.0,1945.0
47.5455,-122.211,14.670759581053316,5010.0,9.873698223725375,4.0,4.25,2.0,0.0,1.0,3.0,11.0,4000.0,2014.0
47.6395,-122.279,14.056101022882205,3020.0,8.294299608857235,4.0,3.25,1.5,0.0,0.0,5.0,8.0,1920.0,1927.0
47.7323,-122.116,13.422467969854667,2320.0,11.49726345348056,3.0,2.5,1.0,0.0,0.0,4.0,8.0,1380.0,1978.0
47.3008,-122.386,13.017002861746503,3931.0,9.158836529109067,5.0,3.5,2.0,0.0,0.0,3.0,10.0,2650.0,2014.0
47.6713,-122.152,13.122363377404328,2030.0,9.036106025364846,5.0,2.5,1.0,0.0,0.0,3.0,7.0,1330.0,1968.0
47.5545,-122.365,12.634603026569334,1310.0,8.476579508530941,5.0,1.5,1.5,0.0,0.0,3.0,6.0,1110.0,1929.0
47.4709,-122.26,12.560244459250788,1720.0,9.480749115757506,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1720.0,1962.0
47.5333,-122.22,14.133964289082808,3760.0,10.032935619723014,5.0,4.0,1.0,0.0,3.0,4.0,11.0,1910.0,1969.0
47.5624,-122.291,12.996800154428984,1150.0,8.006700845440367,2.0,1.0,1.0,0.0,0.0,3.0,6.0,780.0,1915.0
47.6921,-122.38,12.886641043883259,1500.0,8.294299608857235,3.0,1.0,1.0,0.0,0.0,3.0,6.0,900.0,1925.0
47.7733,-122.351,13.122363377404328,2270.0,8.640295388550221,3.0,2.5,2.0,0.0,0.0,3.0,8.0,2270.0,1999.0
47.6479,-122.367,13.43498193514614,1820.0,8.65817178467581,3.0,1.5,1.5,0.0,0.0,3.0,7.0,1640.0,1946.0
47.3381,-122.289,12.520883385370206,1950.0,9.073489189226986,5.0,1.75,1.0,0.0,0.0,3.0,7.0,1050.0,1962.0
47.5458,-122.227,13.893397096621346,2100.0,9.406975663409597,4.0,2.25,1.0,0.0,0.0,5.0,9.0,2100.0,1961.0
47.6646,-122.367,13.199324418540456,1630.0,7.247792581767846,3.0,1.75,2.0,0.0,0.0,3.0,8.0,1020.0,2014.0
47.3363,-122.331,12.736406735684207,2340.0,9.184919994629272,4.0,2.5,1.0,0.0,1.0,3.0,8.0,1610.0,1981.0
47.5044,-122.35,12.959844447906553,1260.0,8.941937914256359,4.0,1.0,1.5,0.0,0.0,3.0,6.0,1260.0,1925.0
47.6776,-122.318,12.989974189358584,1270.0,7.224753405767971,2.0,2.0,3.0,0.0,0.0,3.0,8.0,1270.0,2000.0
47.6955,-122.116,13.030248088496522,1700.0,8.94767606249969,4.0,1.0,1.0,0.0,0.0,3.0,7.0,1080.0,1977.0
47.5139,-122.189,13.015668638733366,2490.0,8.530109416682784,4.0,3.0,2.0,0.0,0.0,3.0,7.0,2490.0,2007.0
47.4921,-122.275,12.254862809699606,1200.0,8.922791623969637,3.0,1.0,1.0,0.0,0.0,3.0,6.0,1200.0,1905.0
47.6344,-122.369,14.093142294562554,2120.0,8.188966863648876,4.0,3.0,2.0,0.0,3.0,4.0,8.0,1830.0,1908.0
47.6217,-122.034,13.266463721378086,2280.0,9.294681520409934,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2280.0,1984.0
47.5719,-121.999,13.308012724290958,2000.0,8.906122330884303,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2000.0,1990.0
47.4139,-122.208,12.487485104968359,1940.0,9.162619635764772,4.0,1.0,1.0,0.0,0.0,3.0,7.0,1080.0,1962.0
47.5798,-122.393,13.038981768465277,1090.0,8.294299608857235,2.0,1.5,1.0,0.0,0.0,3.0,8.0,970.0,1951.0
47.5888,-122.011,13.36138027787483,2470.0,11.258691063428058,4.0,2.5,1.0,0.0,0.0,4.0,7.0,2470.0,1987.0
47.6401,-122.108,13.458835614025542,2340.0,9.116139576577355,4.0,1.75,1.0,0.0,0.0,3.0,8.0,1610.0,1975.0
47.7753,-122.375,12.931202871943169,1520.0,8.146709052203319,3.0,2.0,1.0,0.0,0.0,3.0,8.0,1520.0,1996.0
47.7451,-122.313,12.751299696013497,1540.0,8.840724916761715,3.0,1.75,1.0,0.0,0.0,4.0,7.0,920.0,1955.0
47.5534,-122.16,13.444446876573442,2430.0,9.027378610294805,3.0,2.25,1.0,0.0,0.0,4.0,9.0,1430.0,1978.0
47.2706,-122.254,12.2783933071098,1322.0,8.700680734850161,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1322.0,2009.0
47.5344,-122.381,12.871977089696244,1490.0,8.314097335405807,2.0,1.5,1.0,0.0,0.0,3.0,7.0,930.0,1956.0
47.568000000000005,-122.153,13.900669386712224,3460.0,9.337061124755339,4.0,2.75,1.0,0.0,4.0,4.0,9.0,1780.0,1974.0
47.4648,-122.144,12.665078520566368,1770.0,8.262042843966942,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1770.0,2005.0
47.6515,-122.375,13.180632285528304,1410.0,7.1316985104669115,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1140.0,2010.0
47.6387,-122.405,14.897315728316002,4470.0,8.680162019694377,4.0,4.25,2.0,0.0,1.0,3.0,11.0,3230.0,2010.0
47.7074,-122.29,12.8802918162046,1950.0,8.99230873254815,4.0,2.0,1.0,0.0,0.0,3.0,7.0,1950.0,1961.0
47.7511,-122.111,13.239257128875828,2560.0,11.329014645967838,4.0,2.75,1.0,0.0,0.0,3.0,8.0,1860.0,1980.0
47.6427,-122.408,14.978661367769956,7100.0,9.809231816610408,6.0,5.0,2.5,0.0,0.0,3.0,13.0,5240.0,1933.0
47.6776,-122.324,13.180632285528304,1365.0,6.994849985833071,3.0,2.5,3.0,0.0,0.0,3.0,7.0,1315.0,2003.0
47.4868,-122.141,13.199324418540456,2830.0,8.900412690577083,4.0,2.75,2.0,0.0,0.0,3.0,8.0,2830.0,2005.0
47.5413,-122.174,13.105217218569358,2230.0,9.48044384215367,3.0,2.25,1.0,0.0,0.0,4.0,8.0,1510.0,1974.0
47.3685,-122.048,12.873902018105829,2770.0,9.084890521258767,3.0,2.5,1.0,0.0,0.0,3.0,7.0,1900.0,1980.0
47.6388,-122.149,13.924364962876357,3180.0,10.37136392076569,4.0,2.5,1.0,0.0,0.0,4.0,10.0,2390.0,1978.0
47.5363,-122.377,13.541073712262515,3300.0,9.031931152002144,4.0,2.25,3.0,0.0,0.0,3.0,9.0,3300.0,2014.0
47.6829,-122.378,13.235692062711331,1660.0,8.453401058328458,4.0,1.0,1.5,0.0,0.0,3.0,7.0,1260.0,1945.0
47.5341,-121.866,13.241922612461968,2190.0,8.506132244056813,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2190.0,1999.0
47.4913,-122.154,12.765688433465597,1630.0,8.139148678884066,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1630.0,1999.0
47.3962,-122.309,12.644327576461329,1860.0,9.24763615671988,3.0,1.5,1.0,0.0,0.0,3.0,7.0,1240.0,1963.0
47.7088,-122.302,13.122363377404328,2260.0,8.883224230278994,4.0,2.75,1.0,0.0,3.0,3.0,7.0,1330.0,2002.0
47.528,-122.352,12.567237494741757,950.0,8.756367559802975,2.0,1.0,1.0,0.0,0.0,3.0,7.0,950.0,1951.0
47.654,-122.088,13.5985975564007,2690.0,9.767782370370753,3.0,2.5,2.0,0.0,3.0,3.0,10.0,2690.0,1997.0
47.5436,-122.187,13.044120715342844,1860.0,7.890208213109961,2.0,2.25,2.0,0.0,0.0,4.0,8.0,1860.0,1986.0
47.6748,-122.386,13.357435499583813,1770.0,8.517393171418904,4.0,2.0,2.0,0.0,0.0,4.0,7.0,1770.0,1906.0
47.5382,-122.23,13.997832114758229,3180.0,9.48181684008103,4.0,2.5,2.0,0.0,0.0,4.0,11.0,3180.0,1986.0
47.5806,-122.379,13.407542319637992,2600.0,8.517393171418904,2.0,2.5,1.0,0.0,0.0,5.0,8.0,1300.0,1926.0
47.3565,-121.94,12.682306824526545,1760.0,10.68226181906351,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1160.0,1988.0
47.5108,-122.165,12.341477282536376,940.0,9.036106025364846,3.0,1.0,1.0,0.0,0.0,3.0,7.0,940.0,1958.0
47.6242,-122.04,13.321214236149494,2410.0,9.674074388208323,4.0,2.5,2.0,0.0,3.0,3.0,9.0,2410.0,1990.0
47.5803,-122.227,13.480037821676145,1900.0,9.020752479190183,4.0,2.25,1.0,0.0,0.0,4.0,9.0,1460.0,1966.0
47.5546,-122.377,12.829333698625952,1770.0,8.651898894268529,3.0,1.0,1.5,0.0,0.0,4.0,7.0,1140.0,1926.0
47.4396,-122.353,14.085155942929903,2680.0,9.410501846898468,4.0,2.5,1.0,1.0,4.0,3.0,9.0,1590.0,1956.0
47.3683,-122.147,12.310432660854417,1310.0,9.134970064951407,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1310.0,1968.0
47.6261,-122.355,13.024750548537328,1000.0,7.473637108496206,2.0,1.75,1.0,0.0,0.0,4.0,6.0,600.0,1924.0
47.6735,-122.393,13.190022025878143,1580.0,8.517393171418904,4.0,1.5,1.5,0.0,0.0,3.0,7.0,1390.0,1945.0
47.4826,-122.149,13.279367126213993,3080.0,8.893298144217916,3.0,2.75,2.0,0.0,0.0,3.0,9.0,3080.0,2008.0
47.7393,-122.2,13.279367126213993,2480.0,9.442641861075158,5.0,2.25,1.0,0.0,0.0,4.0,8.0,1860.0,1979.0
47.7221,-122.371,13.134291948269603,1570.0,9.01322999770879,2.0,1.0,1.0,0.0,0.0,4.0,8.0,1150.0,1952.0
47.7262,-122.06,13.544357787463703,3330.0,9.632924771891735,3.0,2.25,2.0,0.0,0.0,3.0,10.0,3330.0,1986.0
47.5459,-121.997,13.075271769870477,1260.0,8.006700845440367,3.0,2.25,2.0,0.0,0.0,3.0,7.0,1260.0,2003.0
47.6834,-122.306,13.444446876573442,2540.0,9.161255164285691,3.0,1.5,1.0,0.0,0.0,3.0,8.0,1500.0,1959.0
47.3215,-122.399,12.542187675503545,1280.0,9.467228129254554,3.0,1.0,1.5,0.0,0.0,3.0,6.0,1280.0,1942.0
47.4459,-122.124,12.765688433465597,2470.0,9.239025005836092,3.0,2.25,2.0,0.0,0.0,3.0,8.0,2230.0,1984.0
47.449,-121.756,13.074223002076394,2250.0,10.82289342731043,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2250.0,1998.0
47.4557,-122.181,12.323855681186558,990.0,8.98882050177807,3.0,1.0,1.0,0.0,0.0,4.0,7.0,990.0,1966.0
47.432,-122.276,12.594561129431222,1740.0,9.169622538697624,4.0,2.25,1.0,0.0,2.0,3.0,7.0,1160.0,1957.0
47.3333,-122.055,12.542544882151386,2200.0,8.68169016329764,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2200.0,2008.0
47.4298,-122.102,12.89921982609012,1860.0,9.468464892185638,3.0,2.0,1.0,0.0,0.0,3.0,9.0,1860.0,2002.0
47.6971,-122.317,12.577636201962656,1020.0,8.761080103868347,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1020.0,1930.0
47.5513,-122.264,12.959844447906553,1440.0,8.8065738205036,2.0,2.0,1.0,0.0,0.0,3.0,7.0,870.0,1952.0
47.2861,-122.253,11.976659481202368,1360.0,9.90353755128617,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1360.0,1953.0
47.6826,-122.298,13.287877815881902,1410.0,8.7662383802531,3.0,2.0,1.0,0.0,0.0,4.0,7.0,910.0,1947.0
47.6746,-122.315,13.392543174719968,1220.0,8.333510708982942,1.0,1.0,1.0,0.0,0.0,3.0,7.0,1220.0,1922.0
47.6709,-122.337,13.845069360205818,2750.0,8.476579508530941,4.0,2.5,2.0,0.0,0.0,3.0,9.0,1960.0,1905.0
47.5072,-122.252,12.796633237315017,2470.0,8.639587799629844,3.0,2.25,1.0,0.0,2.0,3.0,7.0,1550.0,1973.0
47.3612,-122.081,12.691426603322494,2110.0,8.337827262447915,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2110.0,2013.0
47.3577,-122.16,12.425208175446844,1360.0,8.713253274320705,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1360.0,1994.0
47.5277,-122.174,13.395439297466748,2640.0,10.128189888314331,4.0,2.5,2.0,0.0,0.0,4.0,8.0,2640.0,1995.0
47.6767,-122.35,13.681979165339751,2520.0,8.699681400989514,4.0,2.0,1.0,0.0,0.0,3.0,8.0,1400.0,1921.0
47.3925,-122.161,12.449018824140563,1830.0,8.958154135209242,3.0,2.25,1.0,0.0,0.0,4.0,7.0,1400.0,1977.0
47.6539,-122.408,13.331002242515657,1700.0,8.67368398817567,4.0,1.75,1.0,0.0,0.0,3.0,8.0,1700.0,1957.0
47.6842,-122.309,13.348701819615057,1940.0,8.24301946898925,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1050.0,1927.0
47.7407,-122.3,12.84792653170257,1380.0,9.005527777346696,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1380.0,1948.0
47.3577,-122.038,12.524526376648708,1620.0,8.766550149546351,3.0,2.25,2.0,0.0,0.0,4.0,7.0,1620.0,1989.0
47.4873,-121.783,12.834681304952548,1670.0,9.530683226667511,3.0,2.0,1.0,0.0,0.0,3.0,8.0,1670.0,1968.0
47.6361,-122.047,13.527828485512494,3140.0,9.405166749908611,4.0,2.25,2.0,0.0,0.0,3.0,9.0,3140.0,1979.0
47.6437,-122.321,14.077874822431765,4060.0,8.612685172875459,4.0,1.75,2.0,0.0,0.0,5.0,9.0,2660.0,1924.0
47.6088,-122.294,13.422467969854667,1510.0,8.247482004285693,3.0,2.0,1.5,0.0,0.0,3.0,8.0,1510.0,1905.0
47.5476,-122.005,12.837344422372032,1340.0,7.400009517162692,2.0,2.0,2.0,0.0,0.0,3.0,8.0,1340.0,2003.0
47.7594,-122.361,13.134291948269603,2180.0,8.94910546953925,3.0,1.75,1.0,0.0,0.0,3.0,8.0,1480.0,1961.0
47.3785,-122.023,12.84792653170257,2420.0,8.513586695822125,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2420.0,2009.0
47.4326,-122.341,13.021437458814368,2600.0,9.603125426926972,3.0,2.25,1.0,0.0,2.0,4.0,8.0,1490.0,1956.0
47.528,-122.224,13.705695691957068,2520.0,9.686636660844938,5.0,2.75,1.0,0.0,3.0,4.0,8.0,1570.0,1960.0
47.6059,-122.3,13.214942558697421,1740.0,8.38958706681109,3.0,1.0,1.5,0.0,0.0,3.0,7.0,1740.0,1924.0
47.737,-122.305,12.86099861326992,2080.0,9.013838751608395,4.0,1.75,2.0,0.0,0.0,4.0,7.0,2080.0,1948.0
47.7281,-122.311,12.973863369085885,1500.0,8.738895704934043,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1500.0,1953.0
47.774,-122.134,13.112313041550827,2070.0,9.917439766154132,4.0,2.25,2.0,0.0,0.0,4.0,7.0,2070.0,1968.0
47.7024,-122.346,12.790528770335836,1040.0,8.659733878198347,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1040.0,1944.0
47.7167,-122.202,12.779873068457553,1240.0,9.672059781634221,3.0,1.5,1.0,0.0,0.0,3.0,7.0,1240.0,1962.0
47.7712,-122.285,12.971424201839042,2060.0,9.22631214148588,3.0,2.25,1.0,0.0,0.0,4.0,8.0,1340.0,1967.0
47.5359,-122.28,12.92391243868049,2020.0,8.928110078202646,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1010.0,1921.0
47.6755,-122.331,13.269230453213881,1070.0,7.9211727215870145,2.0,1.0,1.0,0.0,0.0,3.0,7.0,830.0,1924.0
47.7089,-122.23,12.976412321920025,1840.0,8.902591637374087,3.0,1.75,1.0,0.0,0.0,3.0,8.0,1310.0,1976.0
47.5979,-121.974,13.592367006650065,3150.0,8.85879510585745,4.0,2.75,2.0,0.0,0.0,3.0,9.0,3150.0,2004.0
47.7358,-122.076,13.049792684569493,1810.0,9.982806921740384,4.0,1.75,2.0,0.0,0.0,4.0,7.0,1810.0,1961.0
47.3229,-122.348,12.296827008798639,1060.0,9.169622538697624,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1060.0,1962.0
47.4281,-122.343,12.873899453999977,1890.0,9.665928089487558,4.0,2.5,2.0,0.0,0.0,4.0,7.0,1890.0,1968.0
47.7433,-121.982,12.807515636879778,2310.0,8.991064332188461,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2310.0,1978.0
47.2411,-122.043,12.404718565243984,1120.0,10.477316144080852,2.0,1.0,1.0,0.0,0.0,5.0,6.0,1120.0,1961.0
47.5547,-122.178,13.279367126213993,2560.0,9.579694593071988,5.0,2.0,1.0,0.0,0.0,3.0,8.0,1280.0,1960.0
47.4799,-122.296,11.320553572322773,520.0,10.01391023378622,2.0,1.0,1.0,0.0,0.0,2.0,5.0,520.0,1951.0
47.6977,-122.365,12.821258284620408,860.0,8.525359754082631,2.0,1.0,1.0,0.0,0.0,3.0,7.0,860.0,1956.0
47.3739,-122.126,12.757080058928997,2770.0,9.185227671161108,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2770.0,1989.0
47.6887,-122.307,13.142166004700508,2240.0,8.24301946898925,3.0,1.5,2.0,0.0,0.0,3.0,8.0,1370.0,1929.0
47.5814,-122.312,12.936033799212835,2520.0,8.343077871169383,4.0,2.25,1.5,0.0,0.0,4.0,7.0,1510.0,1909.0
47.4902,-122.154,12.911642346088676,2220.0,8.445267451844648,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2220.0,2001.0
47.6433,-122.3,13.864300722133706,2090.0,8.3133619511344,3.0,2.0,1.5,0.0,0.0,4.0,8.0,1530.0,1931.0
47.7642,-122.149,12.983101310070822,1780.0,7.895436006942965,4.0,2.25,2.0,0.0,0.0,3.0,7.0,1780.0,2002.0
47.6285,-122.301,13.477937715899028,1720.0,8.343077871169383,3.0,2.0,2.0,0.0,0.0,3.0,8.0,1720.0,1908.0
47.5519,-122.001,13.607255619143816,3370.0,8.198364389967619,4.0,3.5,2.0,0.0,0.0,3.0,9.0,2750.0,2007.0
47.7597,-122.263,13.081541382884074,1760.0,9.978734161910666,5.0,2.0,1.0,0.0,1.0,3.0,8.0,1560.0,1959.0
47.7351,-122.295,13.433517806041252,3500.0,9.048409504829962,6.0,4.5,2.0,0.0,0.0,3.0,7.0,3500.0,1980.0
47.739,-122.253,12.84779494409793,1690.0,9.120962560824966,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1140.0,1956.0
47.5468,-122.231,13.704578997256993,3500.0,9.506362568702965,4.0,3.0,2.0,0.0,0.0,3.0,10.0,2360.0,1977.0
47.7159,-122.251,14.606238066863083,3430.0,9.227983807148778,3.0,2.5,2.0,0.0,0.0,3.0,10.0,3430.0,2014.0
47.5015,-122.35,12.560244459250788,790.0,8.78813593986372,2.0,1.0,1.0,0.0,0.0,2.0,6.0,790.0,1956.0
47.4319,-122.328,12.736700896592344,1720.0,8.323851131338817,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1720.0,1999.0
47.4793,-121.776,13.017002861746503,2300.0,9.865318286418624,4.0,2.5,1.0,0.0,0.0,4.0,7.0,2300.0,1955.0
47.3815,-122.313,12.460521046672795,1370.0,8.675734219544788,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1370.0,1987.0
47.6368,-122.218,13.64709190633931,1720.0,9.207636720401869,5.0,2.0,1.0,0.0,0.0,4.0,8.0,1720.0,1951.0
47.688,-122.281,13.651814465293484,2450.0,8.784927626058323,5.0,3.25,2.0,0.0,0.0,3.0,8.0,1770.0,1951.0
47.5816,-122.197,13.9108207377686,2210.0,8.935640333747571,4.0,3.5,1.0,0.0,0.0,4.0,9.0,1550.0,1977.0
47.5119,-122.329,11.918390573078392,820.0,9.237079669165805,2.0,1.0,1.0,0.0,0.0,3.0,7.0,820.0,1954.0
47.6719,-122.301,13.326446425979796,2050.0,8.108021221376747,3.0,2.75,1.5,0.0,0.0,4.0,7.0,1580.0,1927.0
47.6051,-122.311,13.432784936825598,1830.0,8.54110501146255,3.0,1.75,1.5,0.0,2.0,5.0,8.0,1830.0,1903.0
47.2795,-122.353,12.341258918085241,1200.0,9.114490046319348,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1200.0,1968.0
47.5388,-121.89,13.19188944005294,2880.0,9.086363192156472,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2880.0,2006.0
47.3809,-122.097,12.712890247898626,1980.0,8.789812386190972,4.0,2.5,2.0,0.0,0.0,3.0,8.0,1980.0,2004.0
47.6623,-122.152,13.244581010128577,2230.0,9.062420241899561,4.0,2.5,1.0,0.0,0.0,4.0,8.0,1430.0,1969.0
47.3182,-122.319,12.442724546869176,1400.0,9.0642735958414,3.0,2.0,1.0,0.0,0.0,5.0,7.0,1400.0,1968.0
47.7205,-121.93,12.84792653170257,1200.0,10.711457836917562,1.0,1.5,1.5,0.0,0.0,3.0,7.0,1200.0,1983.0
47.459,-122.205,12.594730635321957,1590.0,8.987321812850125,2.0,2.0,1.0,0.0,0.0,3.0,7.0,910.0,1984.0
47.6854,-122.373,13.279367126213993,1670.0,8.427924723658055,3.0,2.0,1.5,0.0,0.0,3.0,8.0,1670.0,1931.0
47.3188,-122.38,12.793856532650658,3220.0,8.94910546953925,4.0,2.25,2.0,0.0,0.0,4.0,8.0,3220.0,1976.0
47.3431,-122.304,12.454494004028652,1490.0,8.962007209588313,3.0,1.5,1.0,0.0,0.0,3.0,7.0,1010.0,1963.0
47.7152,-122.342,13.151922179645874,2440.0,8.071843149609158,3.0,3.0,2.0,0.0,0.0,4.0,8.0,1640.0,1982.0
47.7065,-122.279,13.422467969854667,2220.0,8.886132618174951,4.0,1.75,1.0,0.0,1.0,3.0,8.0,1280.0,1950.0
47.5529,-122.027,13.312983737012978,3240.0,10.449033392780306,5.0,1.75,2.0,0.0,0.0,4.0,7.0,2690.0,1963.0
47.542,-121.792,13.070964814318328,2250.0,12.311139618108445,3.0,2.0,1.0,0.0,0.0,3.0,7.0,2250.0,1987.0
47.3375,-122.276,12.367128004530962,1450.0,8.93075873555827,4.0,2.0,1.0,0.0,0.0,3.0,7.0,1450.0,1967.0
47.3511,-122.266,13.369067193127552,3380.0,11.235787606394119,4.0,2.5,2.0,0.0,0.0,3.0,10.0,3380.0,1997.0
47.5083,-122.336,12.345834587905333,900.0,8.168486417126681,2.0,0.75,1.0,0.0,0.0,3.0,6.0,900.0,1939.0
47.3231,-122.215,12.154779351142624,1200.0,9.026056891868688,3.0,1.0,1.0,0.0,0.0,4.0,6.0,1200.0,1953.0
47.6846,-122.037,13.36138027787483,2620.0,8.830981510952498,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2620.0,2002.0
47.489,-122.14,13.220397117675693,2950.0,9.21074029199751,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2950.0,2006.0
47.4324,-122.197,12.375815420117268,1490.0,7.668093709082406,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1490.0,2005.0
47.7354,-122.219,12.478006361013815,1140.0,9.573176298028388,2.0,1.5,1.0,0.0,0.0,3.0,7.0,1140.0,1949.0
47.5175,-122.205,12.367340793126296,820.0,8.537191877922927,2.0,1.0,1.0,0.0,0.0,4.0,6.0,820.0,1954.0
47.6826,-122.311,13.485616636703183,2210.0,8.131824785007195,4.0,2.75,1.5,0.0,0.0,5.0,7.0,1470.0,1926.0
47.5601,-122.363,12.560244459250788,1100.0,7.176254532017144,3.0,1.75,2.0,0.0,0.0,3.0,7.0,780.0,2008.0
47.2615,-122.252,12.508027377268673,2406.0,8.867004635333567,5.0,2.5,2.0,0.0,0.0,3.0,8.0,2406.0,2006.0
47.7365,-122.337,12.886638512234486,1730.0,8.962007209588313,3.0,1.5,1.0,0.0,0.0,3.0,7.0,1330.0,1958.0
47.739,-122.249,12.751299696013497,2020.0,9.806480934593978,4.0,1.0,1.0,0.0,0.0,4.0,7.0,2020.0,1955.0
47.5209,-122.286,12.542544882151386,1670.0,8.705331133531631,3.0,1.75,1.0,0.0,0.0,3.0,7.0,990.0,1957.0
47.5075,-122.35,12.128111104060462,1590.0,8.81001204797317,5.0,1.0,1.5,0.0,0.0,3.0,6.0,1090.0,1942.0
47.5581,-122.363,12.655554639055113,1270.0,7.1569563646156364,2.0,1.5,2.0,0.0,0.0,3.0,8.0,1000.0,2006.0
47.5271,-122.381,13.444446876573442,2590.0,8.509564164251746,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2590.0,1944.0
47.4606,-122.283,12.154779351142624,1370.0,8.142936010432265,2.0,2.5,2.0,0.0,0.0,3.0,7.0,1370.0,1987.0
47.5451,-122.114,13.710150042306449,7120.0,10.616608914303491,5.0,6.0,2.0,0.0,4.0,3.0,12.0,5480.0,2007.0
47.6154,-122.21,14.648419680899378,4250.0,9.056139690898883,4.0,3.25,2.0,0.0,0.0,3.0,9.0,4250.0,2004.0
47.4487,-122.205,13.043320170063875,3070.0,8.769196271411001,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3070.0,2006.0
47.7042,-122.371,13.407542319637992,2420.0,8.86827250899781,4.0,2.75,1.0,0.0,0.0,5.0,7.0,1670.0,1946.0
47.6371,-122.327,13.122263372403996,1060.0,7.097548850614793,2.0,2.25,2.0,0.0,0.0,3.0,8.0,940.0,2005.0
47.4841,-121.772,13.130446619797462,2910.0,8.918382504661613,4.0,2.75,2.0,0.0,0.0,3.0,8.0,2910.0,2013.0
47.5357,-122.073,13.255144488638146,2140.0,7.961370201719511,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1960.0,2005.0
47.6666,-122.367,13.353475098367715,1880.0,7.696667081526462,3.0,3.0,2.0,0.0,0.0,3.0,8.0,1520.0,2007.0
47.7464,-122.317,12.531772785169476,1140.0,9.005159521036145,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1140.0,1956.0
47.6521,-122.413,13.38472764187182,2300.0,8.517393171418904,3.0,2.0,1.0,0.0,0.0,4.0,8.0,1150.0,1938.0
47.7024,-122.359,12.942039823273047,1160.0,8.921591063563978,3.0,1.0,1.0,0.0,0.0,4.0,6.0,1160.0,1917.0
47.2625,-122.3,12.30591798049989,1640.0,8.902591637374087,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1140.0,1984.0
47.6846,-122.268,13.964792260680028,2960.0,10.19402803583639,4.0,2.5,1.0,0.0,3.0,3.0,8.0,1480.0,1949.0
47.675,-122.393,12.959844447906553,910.0,8.441607204459642,2.0,1.0,1.0,0.0,0.0,4.0,6.0,910.0,1905.0
47.3305,-122.285,12.487485104968359,1630.0,9.302919553269277,3.0,2.25,2.0,0.0,0.0,3.0,7.0,1630.0,1991.0
47.3539,-122.054,12.445089546000673,1470.0,8.94832604627298,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1470.0,1992.0
47.3519,-122.197,12.986479505583464,2692.0,9.035153304082828,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2692.0,2014.0
47.67,-122.389,13.122363377404328,1520.0,7.313886831633462,3.0,3.25,3.0,0.0,0.0,3.0,7.0,1520.0,2000.0
